"subject" "activityname" "featJerk" "featMag" "featDomain" "featinstrument" "featvariable" "featacceleration" "axis" "value"
4 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.431694618674074
5 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.402092315956538
6 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.440307426698246
7 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.236080208667308
8 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.294256652501852
9 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.36244316099
10 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.38337007842069
11 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.310976340092982
12 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.434484351544167
13 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.221107033799274
14 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.322312143913725
15 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.446343240200694
16 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.312319933585714
17 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.366805178971831
18 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.399521037021538
19 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.27749726257741
20 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.386404079421324
21 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.439961523497778
22 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.418678044455556
23 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.440195702055556
24 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.518322361497222
25 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.390419873423973
26 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.381817573574342
27 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.435331572931081
28 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.4473222375425
29 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.43108682347029
30 "LAYING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.276291794554286
1 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.298407125180851
2 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.325035738997826
3 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.263745949596346
4 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.432109587068
5 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.396626500476591
6 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.377052575023636
7 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.269468121777083
8 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.174784911021739
9 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.328450435875
10 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.318290377500926
11 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.357901006792453
12 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.36955688577951
13 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.415539742910204
14 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.335170089851852
15 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.483356618607627
16 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.20339237213913
17 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.413728799414062
18 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.441610387539474
19 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.362117514863699
20 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.354923158609848
21 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.401401560841176
22 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.372912020415323
23 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.359627914171324
24 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.391644208360294
25 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.357013914528462
26 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.456637978310449
27 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.110289156287357
28 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.198186117984722
29 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.3623552854975
30 "SITTING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.276472047578548
1 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.110391565382075
2 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.367513274103704
3 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.31375586272123
4 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.396307908223304
5 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.386001198592857
6 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.380472035889474
7 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.218054303575472
8 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.125225627442593
9 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.382393476852222
10 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.489940403666477
11 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.236684086064894
12 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.324231071491803
13 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.45803701877193
14 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.464990303483417
15 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.351634421920755
16 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.300784764783974
17 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.252820493221154
18 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.347621304008219
19 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.421771235845205
20 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.367408178687329
21 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.190034608403871
22 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.424612687209206
23 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.406104760569853
24 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.372132100056522
25 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.405250413465473
26 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.471275409126824
27 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.358771726944375
28 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.257530398164557
29 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.349786741963846
30 "STANDING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.30507163720339
1 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.346345786768368
2 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.358321535830508
3 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.294864036709483
4 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.37167845756
5 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.287487976334821
6 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.32443830195614
7 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.21571651228307
8 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.236012181797917
9 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.367040587185577
10 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.422189907207547
11 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.427732532926271
12 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.37555362244
13 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.366488750536711
14 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.192157057929661
15 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.220288176025
16 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.500857675539216
17 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.302209514869672
18 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.292474668185089
19 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.40431778595
20 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.286824027178824
21 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.4044253389875
22 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.409188226159783
23 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.491429622737288
24 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.42853058925
25 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.375695071952703
26 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.365452729711864
27 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.434760842044737
28 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.35072610747963
29 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.425162161264151
30 "WALKING" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.32555201152
1 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.350484286022449
2 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.377893634840426
3 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.168660311333673
4 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.329221131706667
5 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.285488632372553
6 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.202211508738542
7 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.17303228074734
8 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.157635429951316
9 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.41105859402381
10 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.377057659697368
11 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.476172017831522
12 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.359752246588044
13 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.417462009398936
14 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.189322039146889
15 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.25021517619
16 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.471292037188298
17 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.353885339031522
18 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.390556744197273
19 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.284266262948718
20 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.209434249254444
21 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.366661631411111
22 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.300161117861111
23 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.383195975741667
24 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.425835515681818
25 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.357412416077414
26 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.297349713529
27 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.324520596811591
28 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.438652284653261
29 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.348756467488542
30 "WALKING_DOWNSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.379463119680645
1 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.263498030004717
2 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.43888072665625
3 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.248647163652542
4 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.372290114196442
5 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.438776964124468
6 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.19331548547451
7 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.27376019022549
8 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.108994895715854
9 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.436895911018367
10 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.345096027017021
11 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.377271421076852
12 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.377946863811538
13 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.400554004227273
14 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.256912571627407
15 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.352904671583333
16 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.409173208597255
17 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.435880718505208
18 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.422783745751724
19 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.279131382365
20 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.376031544638235
21 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.282135317491489
22 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.315176354786905
23 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.366797692941176
24 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.30489665769322
25 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.387994918286923
26 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.194241498829273
27 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.281894908037255
28 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.435617607735294
29 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.273157371735102
30 "WALKING_UPSTAIRS" "NA" "NA" "Frequence" "Gyroscope" "Mean" "Body" "Z" -0.441380070844615
1 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.102932406878
2 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.1068262754375
3 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0856008480806452
4 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0514631124574074
5 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0493999125961538
6 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0770695674736842
7 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0626698978980769
8 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0755980952922222
9 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.07846452866
10 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0899499733241379
11 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0510002099175439
12 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.13558878695
13 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.131348095416129
14 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0551996003529412
15 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.130397596686111
16 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0830079499870643
17 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0880061708619718
18 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0996656818984615
19 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.128578406949759
20 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0798437929057353
21 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0619526997255556
22 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0884305922434722
23 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0447648014166667
24 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0829345589775
25 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0741876373972603
26 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0877968182842105
27 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.123578541808514
28 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.07028461922875
29 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0965356684347826
30 "LAYING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0952557844142857
1 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0369954518723404
2 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0908877452869565
3 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0795413537807692
4 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.04133834914
5 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0346618637113636
6 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0772717399509091
7 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0581596997083333
8 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0815635634326087
9 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.1132511029
10 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0789870701555556
11 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0419223716077358
12 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.105338959823529
13 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.117262595695918
14 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0540784065537037
15 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.102772213627119
16 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0788007690956522
17 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.09505471259375
18 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0887664543614035
19 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0898635478684932
20 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0936214883318182
21 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.113186106423529
22 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.078263252983871
23 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0847043743088235
24 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0705785346352941
25 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0847420397215385
26 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0856313910884615
27 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.105786086485714
28 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.119728183431389
29 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.09915127945
30 "SITTING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0879624475870968
1 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.086828429545283
2 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0508630026648148
3 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0655665754262295
4 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0853231657678571
5 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.060836580535
6 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0960356941929825
7 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0832160297169811
8 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0877047578518518
9 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.08277402802
10 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0699060002045455
11 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.162396330080851
12 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.101055303346721
13 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0920783396385965
14 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0934426549333333
15 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.114497534037736
16 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0911984127551282
17 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0854796780784615
18 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.10633913269863
19 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.104718566584932
20 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0717944235863014
21 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.0603461419550562
22 "STANDING" "NA" "NA" "Time" "Gyroscope" "Mean" "Body" "Z" 0.114768938865397
